MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex
MSV000091520	14HM1125.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002631	electrospray ionization (positive)	reverse phase (C18)	14HM1125	32.94344627	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092240_14HM1125	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002034	no DOID available
MSV000091520	14HM1129.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002632	electrospray ionization (positive)	reverse phase (C18)	14HM1129	39.74130162	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092241_14HM1129	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002035	no DOID available
MSV000091520	14HM113.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002633	electrospray ionization (positive)	reverse phase (C18)	14HM113	35.46723325	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092242_14HM113	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002036	no DOID available
MSV000091520	14HM1130.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002634	electrospray ionization (positive)	reverse phase (C18)	14HM1130	33.74854552	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092243_14HM1130	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002037	no DOID available
MSV000091520	14HM1131.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002635	electrospray ionization (positive)	reverse phase (C18)	14HM1131	36.20377025	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092244_14HM1131	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002038	no DOID available
MSV000091520	14HM1132.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002636	electrospray ionization (positive)	reverse phase (C18)	14HM1132	29.99157731	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092245_14HM1132	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002039	no DOID available
MSV000091520	14HM1133.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002637	electrospray ionization (positive)	reverse phase (C18)	14HM1133	24.59819188	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092246_14HM1133	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002040	no DOID available
MSV000091520	14HM1135.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002638	electrospray ionization (positive)	reverse phase (C18)	14HM1135	32.02861054	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092247_14HM1135	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002041	no DOID available
MSV000091520	14HM1136.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002639	electrospray ionization (positive)	reverse phase (C18)	14HM1136	33.01075177	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092248_14HM1136	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002042	no DOID available
MSV000091520	14HM1137.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002640	electrospray ionization (positive)	reverse phase (C18)	14HM1137	32.54337782	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092249_14HM1137	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002043	no DOID available
MSV000091520	14HM1138.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002641	electrospray ionization (positive)	reverse phase (C18)	14HM1138	33.5072439	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092250_14HM1138	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002044	no DOID available
MSV000091520	14HM1139.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002642	electrospray ionization (positive)	reverse phase (C18)	14HM1139	24.76838543	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092251_14HM1139	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002045	no DOID available
MSV000091520	14HM114.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002643	electrospray ionization (positive)	reverse phase (C18)	14HM114	28.09582478	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092252_14HM114	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002046	no DOID available
MSV000091520	14HM1140.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002644	electrospray ionization (positive)	reverse phase (C18)	14HM1140	39.41039243	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092253_14HM1140	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002047	no DOID available
MSV000091520	14HM1142.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002645	electrospray ionization (positive)	reverse phase (C18)	14HM1142	35.90839608	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092254_14HM1142	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002048	no DOID available
MSV000091520	14HM1144.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002646	electrospray ionization (positive)	reverse phase (C18)	14HM1144	30.67357784	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092255_14HM1144	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002049	no DOID available
MSV000091520	14HM1145.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002647	electrospray ionization (positive)	reverse phase (C18)	14HM1145	41.6388984	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092256_14HM1145	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002050	no DOID available
MSV000091520	14HM1146.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002648	electrospray ionization (positive)	reverse phase (C18)	14HM1146	32.2366815	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092257_14HM1146	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002051	no DOID available
MSV000091520	14HM1147.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002649	electrospray ionization (positive)	reverse phase (C18)	14HM1147	32.67469009	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092258_14HM1147	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002052	no DOID available
MSV000091520	14HM1148.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002650	electrospray ionization (positive)	reverse phase (C18)	14HM1148	37.76157883	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092259_14HM1148	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002053	no DOID available
MSV000091520	14HM1149.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002651	electrospray ionization (positive)	reverse phase (C18)	14HM1149	34.34731729	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092260_14HM1149	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002054	no DOID available
MSV000091520	14HM115.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002652	electrospray ionization (positive)	reverse phase (C18)	14HM115	23.45516769	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092261_14HM115	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002055	no DOID available
MSV000091520	14HM1150.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002653	electrospray ionization (positive)	reverse phase (C18)	14HM1150	41.97821127	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092262_14HM1150	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002056	no DOID available
MSV000091520	14HM1151.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002654	electrospray ionization (positive)	reverse phase (C18)	14HM1151	33.22509316	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092263_14HM1151	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002057	no DOID available
MSV000091520	14HM1152.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002655	electrospray ionization (positive)	reverse phase (C18)	14HM1152	27.61225188	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092264_14HM1152	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002058	no DOID available
MSV000091520	14HM1153.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002656	electrospray ionization (positive)	reverse phase (C18)	14HM1153	30.90873831	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092265_14HM1153	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002059	no DOID available
MSV000091520	14HM1154.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002657	electrospray ionization (positive)	reverse phase (C18)	14HM1154	28.59562514	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092266_14HM1154	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002060	no DOID available
MSV000091520	14HM1155.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002658	electrospray ionization (positive)	reverse phase (C18)	14HM1155	23.84217431	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092267_14HM1155	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002061	no DOID available
MSV000091520	14HM1156.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002659	electrospray ionization (positive)	reverse phase (C18)	14HM1156	33.81348772	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092268_14HM1156	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002062	no DOID available
MSV000091520	14HM1157.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002660	electrospray ionization (positive)	reverse phase (C18)	14HM1157	26.59713666	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092269_14HM1157	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002063	no DOID available
MSV000091520	14HM1158.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002661	electrospray ionization (positive)	reverse phase (C18)	14HM1158	32.73246064	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092270_14HM1158	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002064	no DOID available
MSV000091520	14HM116.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002662	electrospray ionization (positive)	reverse phase (C18)	14HM116	21.22517587	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092271_14HM116	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002065	no DOID available
MSV000091520	14HM1161.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002663	electrospray ionization (positive)	reverse phase (C18)	14HM1161	37.36199521	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092272_14HM1161	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002066	no DOID available
MSV000091520	14HM1163.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002664	electrospray ionization (positive)	reverse phase (C18)	14HM1163	35.86983801	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092273_14HM1163	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002067	no DOID available
MSV000091520	14HM1164.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002665	electrospray ionization (positive)	reverse phase (C18)	14HM1164	21.8852004	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092274_14HM1164	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002068	no DOID available
MSV000091520	14HM1165.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002666	electrospray ionization (positive)	reverse phase (C18)	14HM1165	30.58341889	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092275_14HM1165	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002069	no DOID available
MSV000091520	14HM1166.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002667	electrospray ionization (positive)	reverse phase (C18)	14HM1166	19.09784965	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092276_14HM1166	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002070	no DOID available
MSV000091520	14HM1168.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002668	electrospray ionization (positive)	reverse phase (C18)	14HM1168	35.94375998	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092277_14HM1168	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002071	no DOID available
MSV000091520	14HM1169.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002669	electrospray ionization (positive)	reverse phase (C18)	14HM1169	34.33162218	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092278_14HM1169	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002072	no DOID available
MSV000091520	14HM117.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002670	electrospray ionization (positive)	reverse phase (C18)	14HM117	37.01733972	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092279_14HM117	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002073	no DOID available
MSV000091520	14HM1170.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002671	electrospray ionization (positive)	reverse phase (C18)	14HM1170	30.7118412	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092280_14HM1170	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002074	no DOID available
MSV000091520	14HM1171.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002672	electrospray ionization (positive)	reverse phase (C18)	14HM1171	40.20938855	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092281_14HM1171	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002075	no DOID available
MSV000091520	14HM1172.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002673	electrospray ionization (positive)	reverse phase (C18)	14HM1172	33.70990189	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092282_14HM1172	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002076	no DOID available
MSV000091520	14HM1173.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002674	electrospray ionization (positive)	reverse phase (C18)	14HM1173	34.93885467	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092283_14HM1173	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002077	no DOID available
MSV000091520	14HM1174.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002675	electrospray ionization (positive)	reverse phase (C18)	14HM1174	33.73391513	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092284_14HM1174	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002078	no DOID available
MSV000091520	14HM1175.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002676	electrospray ionization (positive)	reverse phase (C18)	14HM1175	39.59593885	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092285_14HM1175	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002079	no DOID available
MSV000091520	14HM1176.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002677	electrospray ionization (positive)	reverse phase (C18)	14HM1176	31.95719256	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092286_14HM1176	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002080	no DOID available
MSV000091520	14HM1177.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002678	electrospray ionization (positive)	reverse phase (C18)	14HM1177	35.25378356	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092287_14HM1177	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002081	no DOID available
MSV000091520	14HM1178.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002679	electrospray ionization (positive)	reverse phase (C18)	14HM1178	34.45750627	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092288_14HM1178	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002082	no DOID available
MSV000091520	14HM1179.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002680	electrospray ionization (positive)	reverse phase (C18)	14HM1179	22.27093315	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092289_14HM1179	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002083	no DOID available
MSV000091520	14HM118.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002681	electrospray ionization (positive)	reverse phase (C18)	14HM118	26.31485284	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092290_14HM118	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002084	no DOID available
MSV000091520	14HM1181.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002682	electrospray ionization (positive)	reverse phase (C18)	14HM1181	31.60401932	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092291_14HM1181	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002085	no DOID available
MSV000091520	14HM1182.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002683	electrospray ionization (positive)	reverse phase (C18)	14HM1182	34.98572135	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092292_14HM1182	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002086	no DOID available
MSV000091520	14HM1183.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002684	electrospray ionization (positive)	reverse phase (C18)	14HM1183	34.35820214	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092293_14HM1183	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002087	no DOID available
MSV000091520	14HM1184.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002685	electrospray ionization (positive)	reverse phase (C18)	14HM1184	28.61441935	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092294_14HM1184	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002088	no DOID available
MSV000091520	14HM1186.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002686	electrospray ionization (positive)	reverse phase (C18)	14HM1186	24.99646361	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092295_14HM1186	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002089	no DOID available
MSV000091520	14HM1188.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002687	electrospray ionization (positive)	reverse phase (C18)	14HM1188	35.05941516	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092296_14HM1188	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002090	no DOID available
MSV000091520	14HM1189.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002688	electrospray ionization (positive)	reverse phase (C18)	14HM1189	39.75245266	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092297_14HM1189	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002091	no DOID available
MSV000091520	14HM119.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002689	electrospray ionization (positive)	reverse phase (C18)	14HM119	33.53148528	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092298_14HM119	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002092	no DOID available
MSV000091520	14HM1190.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002690	electrospray ionization (positive)	reverse phase (C18)	14HM1190	36.76009582	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092299_14HM1190	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002093	no DOID available
MSV000091520	14HM1191.mzML	animal	biofluid	9606|Homo sapiens	2023	liquid	methyltertbutylether-methanol-water (2:1:1)	sulfadimethoxine	Q Exactive|MS:1002691	electrospray ionization (positive)	reverse phase (C18)	14HM1191	30.90286334	female	milk	not applicable	healthy	not applicable	not applicable		United States of America	not specified	not collected	not collected	not applicable	MSV000092300_14HM1191	Early Adulthood (18 yrs < x <= 45 yrs)	UBERON:0002094	no DOID available
