MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_strain	ATTRIBUTE_strain_name	ATTRIBUTE_country	ATTRIBUTE_substrate	ATTRIBUTE_media
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610155-11P-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610155-11P-001	not specified	not applicable	not applicable	S-1384	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610156-11R-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610156-11R-001	not specified	not applicable	not applicable	B-2416	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	332591|Streptomyces rectiviolaceus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610157-11T-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610157-11T-001	not specified	not applicable	not applicable	B-16374	Streptomyces rectiviolaceus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610158-11V-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610158-11V-001	not specified	not applicable	not applicable	S-1094	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610159-11X-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610159-11X-001	not specified	not applicable	not applicable	F-2197	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	66867|Streptomyces albovinaceus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610160-11Z-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610160-11Z-001	not specified	not applicable	not applicable	B-2566	Streptomyces albovinaceus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610161-11B-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610161-11B-001	not specified	not applicable	not applicable	S-132	Streptomyces sp.	USA	soil	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610162-11D-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610162-11D-001	not specified	not applicable	not applicable	S-1653	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610163-11F-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610163-11F-001	not specified	not applicable	not applicable	S-1777	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610164-11H-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610164-11H-001	not specified	not applicable	not applicable	S-545	Streptomyces sp.	USA	soil	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	67263|Streptomyces griseus subspecies griseus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610165-11J-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610165-11J-001	not specified	not applicable	not applicable	F-2208	Streptomyces griseus subsp. griseus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610166-11K-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610166-11K-001	not specified	not applicable	not applicable	S-884	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	66886|Streptomyces fasiculatus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610167-11M-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610167-11M-001	not specified	not applicable	not applicable	2413	Streptomyces fasiculatus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610168-11Q-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610168-11Q-001	not specified	not applicable	not applicable	S-1282	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1935|Streptomyces violaceoruber	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610169-11S-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610169-11S-001	not specified	not applicable	not applicable	B-1257	Streptomyces violaceoruber	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610170-11U-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610170-11U-001	not specified	not applicable	not applicable	F-5076	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	67269|Streptomyces alboviridis	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610171-11W-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610171-11W-001	not specified	not applicable	not applicable	S-1667	Streptomyces alboviridis	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	not specified|Streptoverticillium species	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610172-11Y-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610172-11Y-001	not specified	not applicable	not applicable	B-1568	Streptoverticillium sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610173-11A-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610173-11A-001	not specified	not applicable	not applicable	S-145	Streptomyces sp.	USA	soil	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	not specified|Streptomyces violaceus subs. violaceus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610174-11C-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610174-11C-001	not specified	not applicable	not applicable	WC-3801	Streptomyces violaceus subs. violaceus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610175-11E-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610175-11E-001	not specified	not applicable	not applicable	F-3230	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610176-11G-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610176-11G-001	not specified	not applicable	not applicable	B-1125	Streptomyces sp.	Japan	soil	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	67263|Streptomyces griseus subspecies griseus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610177-11L-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610177-11L-001	not specified	not applicable	not applicable	F-6834	Streptomyces griseus subsp. griseus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	67257|Streptomyces albus subsp. albus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610178-11N-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610178-11N-001	not specified	not applicable	not applicable	S-1950	Streptomyces albus subsp. albus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	67352|Streptomyces purpeofuscus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610179-11P-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610179-11P-001	not specified	not applicable	not applicable	ISP-5283	Streptomyces purpeofuscus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610180-11R-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610180-11R-001	not specified	not applicable	not applicable	F-2501	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610181-11T-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610181-11T-001	not specified	not applicable	not applicable	S-273	Streptomyces sp.	USA	soil	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	42236|Streptomyces diastatochromogenes	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610182-11V-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610182-11V-001	not specified	not applicable	not applicable	B-16269	Streptomyces diastatochromogenes	Hungary	recultivated soil on surface coal mine	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	67263|Streptomyces griseus subsp. griseus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610183-11X-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610183-11X-001	not specified	not applicable	not applicable	S-1932	Streptomyces griseus subsp. griseus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610184-11Z-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610184-11Z-001	not specified	not applicable	not applicable	S-1595	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1933|Streptoalloteichus tenebrarius	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610185-11B-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610185-11B-001	not specified	not applicable	not applicable	B-12390	Streptoalloteichus tenebrarius	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	58340|Streptomyces lavendulae subsp. lavendulae	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610186-11D-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610186-11D-001	not specified	not applicable	not applicable	B-2510	Streptomyces lavendulae subsp. lavendulae	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	173862|Streptomyces viridoflavus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610187-11F-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610187-11F-001	not specified	not applicable	not applicable	B-8157	Streptomyces viridoflavus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1890|Streptomyces antibioticus subsp. antibioticus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610188-11H-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610188-11H-001	not specified	not applicable	not applicable	WC-3435M1	Streptomyces antibioticus subsp. antibioticus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	42237|Streptomyces eurythermus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610189-11J-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610189-11J-001	not specified	not applicable	not applicable	ISP-5014	Streptomyces eurythermus	Angola	soil	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610190-11K-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610190-11K-001	not specified	not applicable	not applicable	F-4751	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	67350|Streptomyces pseudovenezuelae	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610191-11M-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610191-11M-001	not specified	not applicable	not applicable	ISP-5212	Streptomyces pseudovenezuelae	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	67263|Streptomyces griseus subsp.griseus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610192-11Q-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610192-11Q-001	not specified	not applicable	not applicable	F-2302	Streptomyces griseus subsp.griseus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	68254|Streptomyces phaeofaciens	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610193-11S-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610193-11S-001	not specified	not applicable	not applicable	B-1516	Streptomyces phaeofaciens	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610194-11U-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610194-11U-001	not specified	not applicable	not applicable	F-3244	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610195-11W-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610195-11W-001	not specified	not applicable	not applicable	F-5220	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610196-11Y-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610196-11Y-001	not specified	not applicable	not applicable	F-2650	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	132474|Streptomyces rimosus subsp. rimosus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610197-11A-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610197-11A-001	not specified	not applicable	not applicable	WC-3907	Streptomyces rimosus subsp. rimosus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610198-11C-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610198-11C-001	not specified	not applicable	not applicable	S-690	Streptomyces sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	68195|Streptomyces ehimensis	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610199-11E-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610199-11E-001	not specified	not applicable	not applicable	B-1967	Streptomyces ehimensis	Japan	soil	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	36817|Streptomyces pseudogriseolus	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610105-11L-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610105-11L-002	not specified	not applicable	not applicable	B-590	Streptomyces pseudogriseolus	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1821|Nocardia sp.	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610106-11N-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610106-11N-002	not specified	not applicable	not applicable	WC-3655	Nocardia sp.	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	58340|Streptomyces lavendulae subsp. Lavendulae	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610107-11P-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610107-11P-002	not specified	not applicable	not applicable	S-1489	Streptomyces lavendulae subsp. Lavendulae	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1938|Streptomyces viridochromogenes	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610108-11R-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610108-11R-002	not specified	not applicable	not applicable	F-3154	Streptomyces viridochromogenes	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	146819|Streptomyces europaeiscabiei	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610110-11V-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610110-11V-002	not specified	not applicable	not applicable	S-1309	Streptomyces europaeiscabiei	not specified	not specified	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610109-11T-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610109-11T-002	not specified	not applicable	not applicable	B-24083	Streptomyces sp.	USA	potato	ISP-2
MSV000088742	P610004-11A-001.mzML	culture_bacterial	culture_bacterial	1931|Streptomyces sp.	2022	solid material, dried	methanol (100%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610111-11X-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	02/16/2022 - 02/18/2022	United States of America	not specified	not specified	not specified	not specified	MSV000088742_P610111-11X-002	not specified	not applicable	not applicable	S-578	Streptomyces sp.	USA	soil	ISP-2
