MassiveID	filename	SampleType	NCBITaxonomy	MassSpectrometer	BiologicalSex	AgeInYears	UBERONBodyPartName	HealthStatus	DOIDCommonName	Ethnicity	SocialEconomicalStatus
MSV000081477	C91_GC2_01_768.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C92_GD2_01_782.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C93_GE2_01_797.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C94_GF2_01_812.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C95_GG2_01_826.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C96_GH2_01_840.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C97_GA3_01_741.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C98_GB3_01_755.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C99_GC3_01_769.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	P5_Blank_No_Inj_01_RA1_01_738.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P5_Blank_No_Inj_02_RA1_01_752.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P5_Blank_No_Inj_03_RA1_01_766.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P5_Blank_No_Inj_04_RA1_01_780.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P5_Blank_No_Inj_05_RA1_01_795.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P5_Blank_No_Inj_05_RA1_01_800.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P5_Blank_No_Inj_06_RA1_01_810.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P5_Blank_No_Inj_07_RA1_01_824.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P5_Blank_No_Inj_08_RA1_01_838.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P5_Std_Mix_01_RA2_01_737.mzML	blank_QC	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_33_GA1_01_739.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_34_GB1_01_753.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_35_GC1_01_767.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_36_GD1_01_781.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_37_GE1_01_796.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_38_GF1_01_811.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_39_GG1_01_825.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_40_GH1_01_839.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_GH12_01_850.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Std_Mix_02_RA2_01_794.mzML	blank_QC	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	C177_GA2_01_858.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C178_GB2_01_872.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C179_GC2_01_886.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C179_GD2_01_900.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C182_GE2_01_915.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C183_GF2_01_929.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C185_GG2_01_943.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C186_GH2_01_957.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C187_GA3_01_859.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C188_GB3_01_873.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C190_GC3_01_887.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C190_GD3_01_901.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C192_GE3_01_916.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C193_GF3_01_930.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C194_GG3_01_944.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C195_GH3_01_958.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C196_GA4_01_860.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C197_GB4_01_874.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C198_GC4_01_888.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C198_GD4_01_902.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C200_GE4_01_917.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C201_GF4_01_931.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C202_GG4_01_945.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C203_GH4_01_959.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C204_GA5_01_861.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C205_GB5_01_875.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C206_GC5_01_889.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C206_GD5_01_903.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C208_GE5_01_918.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C209_GF5_01_932.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C210_GG5_01_946.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C211_GH5_01_960.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C212_GA6_01_862.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C213_GB6_01_876.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C214_GC6_01_890.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C214_GD6_01_904.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C216_GE6_01_919.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C217_GF6_01_933.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C218_GG6_01_947.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C219_GH6_01_961.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C220_GA7_01_863.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C221_GB7_01_877.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C222_GC7_01_891.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C222_GD7_01_905.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C224_GE7_01_920.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C225_GF7_01_934.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C226_GG7_01_948.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C227_GH7_01_962.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C228_GA8_01_864.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C229_GB8_01_878.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C230_GC8_01_892.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C230_GD8_01_906.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C232_GE8_01_921.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C233_GF8_01_935.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C234_GG8_01_949.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C235_GH8_01_963.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C236_GA9_01_865.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C237_GB9_01_879.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C238_GC9_01_893.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C238_GD9_01_907.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C240_GE9_01_922.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C241_GF9_01_936.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C242_GG9_01_950.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C243_GH9_01_964.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C244_GA10_01_866.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C245_GB10_01_880.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C246_GC10_01_894.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C246_GD10_01_908.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C248_GE10_01_923.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C249_GF10_01_937.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C250_GG10_01_951.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C251_GH10_01_965.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C252_GA11_01_867.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C253_GB11_01_881.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C254_GC11_01_895.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C254_GD11_01_909.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C256_GE11_01_924.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C257_GF11_01_938.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C258_GG11_01_952.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C259_GH11_01_966.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C260_GA12_01_868.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C261_GB12_01_882.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C262_GC12_01_896.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C262_GD12_01_910.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C264_GE12_01_925.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C265_GF12_01_942.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C266_GG12_01_953.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C267_GH12_01_967.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	P6_Blank_No_Inj_01_RA1_01_853.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P6_Blank_No_Inj_01_RA1_01_856.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P6_Blank_No_Inj_02_RA1_01_870.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P6_Blank_No_Inj_03_RA1_01_884.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P6_Blank_No_Inj_04_RA1_01_898.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P6_Blank_No_Inj_05_RA1_01_913.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P6_Blank_No_Inj_06_RA1_01_927.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P6_Blank_No_Inj_07_RA1_01_940.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P6_Blank_No_Inj_08_RA1_01_955.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P6_Std_Mix_01_RA2_01_852.mzML	blank_QC	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P6_Std_Mix_01_RA2_01_855.mzML	blank_QC	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_41_GA1_01_857.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_42_GB1_01_871.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_43_GC1_01_885.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_44_GD1_01_899.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_45_GE1_01_914.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_46_GF1_01_928.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_47_GG1_01_941.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_48_GH1_01_956.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Std_Mix_02_RA2_01_912.mzML	blank_QC	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	C268_BA2_01_972.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C269_BB2_01_980.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C270_BC2_01_988.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C271_BD2_01_996.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C272_BE2_01_1005.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C273_BF2_01_1013.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C274_BG2_01_1021.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C275_BH2_01_1028.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C276_BA3_01_973.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C277_BB3_01_981.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C278_BC3_01_989.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C279_BD3_01_997.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C280_BE3_01_1006.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C281_BF3_01_1014.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C282_BG3_01_1022.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C283_BH3_01_1029.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C284_BA4_01_974.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C285_BB4_01_982.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C286_BC4_01_990.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C287_BD4_01_998.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C288_BE4_01_1007.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C289_BF4_01_1015.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C290_BG4_01_1023.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C291_BH4_01_1030.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C292_BA5_01_975.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C293_BB5_01_983.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C294_BC5_01_991.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C295_BD5_01_999.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C296_BE5_01_1008.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C297_BF5_01_1016.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C298_BG5_01_1024.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C299_BH5_01_1031.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C300_BA6_01_976.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C301_BB6_01_984.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C302_BC6_01_992.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C303_BD6_01_1000.mzML	tissue	10088|Mus	impact|MS:1002077	female		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C304_BE6_01_1009.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	C305_BF6_01_1017.mzML	tissue	10088|Mus	impact|MS:1002077	male		caecum	healthy	no disease reported	not applicable	not applicable
MSV000081477	P7_Blank_No_Inj_01_RA1_01_970.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P7_Blank_No_Inj_02_RA1_01_978.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P7_Blank_No_Inj_03_RA1_01_986.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P7_Blank_No_Inj_04_RA1_01_994.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P7_Blank_No_Inj_05_RA1_01_1003.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P7_Blank_No_Inj_06_RA1_01_1011.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P7_Blank_No_Inj_07_RA1_01_1019.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P7_Blank_No_Inj_08_RA1_01_1026.mzML	blank_analysis	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	P7_Std_Mix_01_RA2_01_969.mzML	blank_QC	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_49_BA1_01_971.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_50_BB1_01_979.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_51_BC1_01_987.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_52_BD1_01_995.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
MSV000081477	Solvent_Blank_53_BE1_01_1004.mzML	blank_extraction	not applicable	impact|MS:1002077	not applicable		not applicable	not applicable	not applicable	not applicable	not applicable
