MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_strain	ATTRIBUTE_strain_name	ATTRIBUTE_country	ATTRIBUTE_substrate	ATTRIBUTE_media
MSV000089742	P610347-11L-001.mzML	culture_bacterial	culture_bacterial	1946|Streptomyces kasugaensis	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610347-11L-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610347-11L-001	not specified	not applicable	not applicable	13851	Streptomyces kasugaensis	not specified	not specified	ISP-2
MSV000089742	P610348-11N-001.mzML	culture_bacterial	culture_bacterial	68207|Streptomyces geysiriensis	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610348-11N-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610348-11N-001	not specified	not applicable	not applicable	15413	Streptomyces geysiriensis	not specified	not specified	ISP-2
MSV000089742	P610349-11P-001.mzML	culture_bacterial	culture_bacterial	33898|Streptomyces galbus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610349-11P-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610349-11P-001	not specified	not applicable	not applicable	12864	Streptomyces galbus	not specified	not specified	ISP-2
MSV000089742	P610350-11R-001.mzML	culture_bacterial	culture_bacterial	68188|Streptomyces clavifer	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610350-11R-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610350-11R-001	not specified	not applicable	not applicable	15398	Streptomyces clavifer	not specified	not specified	ISP-2
MSV000089742	P610351-11T-001.mzML	culture_bacterial	culture_bacterial	66423|Streptomyces eurocidicus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610351-11T-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610351-11T-001	not specified	not applicable	not applicable	13491	Streptomyces eurocidicus	not specified	not specified	ISP-2
MSV000089742	P610352-11V-001.mzML	culture_bacterial	culture_bacterial	249581|Streptomyces hygroscopicus subsp. ossamyceticus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610352-11V-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610352-11V-001	not specified	not applicable	not applicable	13983	Streptomyces hygroscopicus subsp. ossamyceticus	not specified	not specified	ISP-2
MSV000089742	P610353-11X-001.mzML	culture_bacterial	culture_bacterial	68213|Streptomyces griseoaurantiacus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610353-11X-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610353-11X-001	not specified	not applicable	not applicable	15440	Streptomyces griseoaurantiacus	not specified	not specified	ISP-2
MSV000089742	P610354-11Z-001.mzML	culture_bacterial	culture_bacterial	28893|Streptomyces flavoviridis	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610354-11Z-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610354-11Z-001	not specified	not applicable	not applicable	12772	Streptomyces flavoviridis	not specified	not specified	ISP-2
MSV000089742	P610355-11B-001.mzML	culture_bacterial	culture_bacterial	68193|Streptomyces djakartensis	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610355-11B-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610355-11B-001	not specified	not applicable	not applicable	15409	Streptomyces djakartensis	not specified	not specified	ISP-2
MSV000089742	P610356-11D-001.mzML	culture_bacterial	culture_bacterial	67303|Streptomyces griseoloalbus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610356-11D-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610356-11D-001	not specified	not applicable	not applicable	13046	Streptomyces griseoloalbus	not specified	not specified	ISP-2
MSV000089742	P610357-11F-001.mzML	culture_bacterial	culture_bacterial	68898|Streptomyces echinoruber	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610357-11F-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610357-11F-001	not specified	not applicable	not applicable	14238	Streptomyces echinoruber	not specified	not specified	ISP-2
MSV000089742	P610358-11H-001.mzML	culture_bacterial	culture_bacterial	52259|Streptomyces humidus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610358-11H-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610358-11H-001	not specified	not applicable	not applicable	12877	Streptomyces humidus	not specified	not specified	ISP-2
MSV000089742	P610359-11K-001.mzML	culture_bacterial	culture_bacterial	1943|Streptomyces griseoruber	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610359-11K-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610359-11K-001	not specified	not applicable	not applicable	12873	Streptomyces griseoruber	not specified	not specified	ISP-2
MSV000089742	P610360-11M-001.mzML	culture_bacterial	culture_bacterial	51201|Streptomyces griseocarneus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610360-11M-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610360-11M-001	not specified	not applicable	not applicable	12776	Streptomyces griseocarneus	not specified	not specified	ISP-2
MSV000089742	P610361-11Q-001.mzML	culture_bacterial	culture_bacterial	67293|Streptomyces echinatus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610361-11Q-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610361-11Q-001	not specified	not applicable	not applicable	12763	Streptomyces echinatus	not specified	not specified	ISP-2
MSV000089742	P610362-11S-001.mzML	culture_bacterial	culture_bacterial	42684|Streptomyces collinus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610362-11S-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610362-11S-001	not specified	not applicable	not applicable	12759	Streptomyces collinus	not specified	not specified	ISP-2
MSV000089742	P610363-11U-001.mzML	culture_bacterial	culture_bacterial	67304|Streptomyces griseorubiginosus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610363-11U-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610363-11U-001	not specified	not applicable	not applicable	12899	Streptomyces griseorubiginosus	not specified	not specified	ISP-2
MSV000089742	P610364-11W-001.mzML	culture_bacterial	culture_bacterial	202862|Streptomyces drozdowiczii	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610364-11W-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610364-11W-001	not specified	not applicable	not applicable	101007	Streptomyces drozdowiczii	not specified	not specified	ISP-2
MSV000089742	P610365-11Y-001.mzML	culture_bacterial	culture_bacterial	1903|Streptomyces corchorusii	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610365-11Y-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610365-11Y-001	not specified	not applicable	not applicable	13032	Streptomyces corchorusii	not specified	not specified	ISP-2
MSV000089742	P610366-11Z-001.mzML	culture_bacterial	culture_bacterial	58340|Streptomyces lavendulae subsp. lavendulae	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610366-11Z-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610366-11Z-001	not specified	not applicable	not applicable	12789	Streptomyces lavendulae subsp. lavendulae	not specified	not specified	ISP-2
MSV000089742	P610367-11C-001.mzML	culture_bacterial	culture_bacterial	42236|Streptomyces diastatochromogenes	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610367-11C-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610367-11C-001	not specified	not applicable	not applicable	13389	Streptomyces diastatochromogenes	not specified	not specified	ISP-2
MSV000089742	P610368-11E-001.mzML	culture_bacterial	culture_bacterial	66898|Streptomyces griseostramineus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610368-11E-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610368-11E-001	not specified	not applicable	not applicable	12781	Streptomyces griseostramineus	not specified	not specified	ISP-2
MSV000089742	P610369-11G-001.mzML	culture_bacterial	culture_bacterial	67305|Streptomyces hawaiiensis	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610369-11G-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610369-11G-001	not specified	not applicable	not applicable	12784	Streptomyces hawaiiensis	not specified	not specified	ISP-2
MSV000089742	P610370-11J-001.mzML	culture_bacterial	culture_bacterial	1906|Streptomyces fradiae	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610370-11J-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610370-11J-001	not specified	not applicable	not applicable	12773	Streptomyces fradiae	not specified	not specified	ISP-2
MSV000089742	P610371-11L-001.mzML	culture_bacterial	culture_bacterial	66885|Streptomyces daghestanicus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610371-11L-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610371-11L-001	not specified	not applicable	not applicable	12762	Streptomyces daghestanicus	not specified	not specified	ISP-2
MSV000089742	P610372-11N-001.mzML	culture_bacterial	culture_bacterial	33900|Streptomyces costaricanus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610372-11N-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610372-11N-001	not specified	not applicable	not applicable	100773	Streptomyces costaricanus	not specified	not specified	ISP-2
MSV000089742	P610373-11P-001.mzML	culture_bacterial	culture_bacterial	66883|Streptomyces cyaneofuscatus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610373-11P-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610373-11P-001	not specified	not applicable	not applicable	13190	Streptomyces cyaneofuscatus	not specified	not specified	ISP-2
MSV000089742	P610374-11R-001.mzML	culture_bacterial	culture_bacterial	58346|Streptomyces platensis	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610374-11R-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610374-11R-001	not specified	not applicable	not applicable	13786	Streptomyces platensis	not specified	not specified	ISP-2
MSV000089742	P610375-11T-001.mzML	culture_bacterial	culture_bacterial	68200|Streptomyces flavofungini	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610375-11T-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610375-11T-001	not specified	not applicable	not applicable	13371	Streptomyces flavofungini	not specified	not specified	ISP-2
MSV000089742	P610376-11V-001.mzML	culture_bacterial	culture_bacterial	114698|Streptomyces javensis	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610376-11V-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610376-11V-001	not specified	not applicable	not applicable	100777	Streptomyces javensis	not specified	not specified	ISP-2
MSV000089742	P610377-11X-001.mzML	culture_bacterial	culture_bacterial	116188|Streptomyces coeruleorubidus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610377-11X-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610377-11X-001	not specified	not applicable	not applicable	12855	Streptomyces coeruleorubidus	not specified	not specified	ISP-2
MSV000089742	P610378-11Z-001.mzML	culture_bacterial	culture_bacterial	1907|Streptomyces glaucescens	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610378-11Z-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610378-11Z-001	not specified	not applicable	not applicable	12774	Streptomyces glaucescens	not specified	not specified	ISP-2
MSV000089742	P610379-11B-001.mzML	culture_bacterial	culture_bacterial	68044|Streptomyces libanisubsp. libani	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610379-11B-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610379-11B-001	not specified	not applicable	not applicable	13452	Streptomyces libanisubsp. libani	not specified	not specified	ISP-2
MSV000089742	P610380-11D-001.mzML	culture_bacterial	culture_bacterial	29305|Streptomyces griseoincarnatus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610380-11D-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610380-11D-001	not specified	not applicable	not applicable	12871	Streptomyces griseoincarnatus	not specified	not specified	ISP-2
MSV000089742	P610381-11F-001.mzML	culture_bacterial	culture_bacterial	67294|Streptomyces filamentosus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610381-11F-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610381-11F-001	not specified	not applicable	not applicable	12767	Streptomyces filamentosus	not specified	not specified	ISP-2
MSV000089742	P610382-11H-001.mzML	culture_bacterial	culture_bacterial	66887|Streptomyces filipinensis	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610382-11H-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610382-11H-001	not specified	not applicable	not applicable	12860	Streptomyces filipinensis	not specified	not specified	ISP-2
MSV000089742	P610383-11K-001.mzML	culture_bacterial	culture_bacterial	68221|Streptomyces inusitatus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610383-11K-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610383-11K-001	not specified	not applicable	not applicable	13601	Streptomyces inusitatus	not specified	not specified	ISP-2
MSV000089742	P610384-11M-001.mzML	culture_bacterial	culture_bacterial	285494|Streptomyces diastatochromogenessubsp. luteus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610384-11M-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610384-11M-001	not specified	not applicable	not applicable	13814	Streptomyces diastatochromogenessubsp. luteus	not specified	not specified	ISP-2
MSV000089742	P610385-11Q-001.mzML	culture_bacterial	culture_bacterial	285446|Streptomyces gelaticus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610385-11Q-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610385-11Q-001	not specified	not applicable	not applicable	12866	Streptomyces gelaticus	not specified	not specified	ISP-2
MSV000089742	P610386-11S-001.mzML	culture_bacterial	culture_bacterial	146536|Streptomyces curacoi	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610386-11S-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610386-11S-001	not specified	not applicable	not applicable	12761	Streptomyces curacoi	not specified	not specified	ISP-2
MSV000089742	P610387-11U-001.mzML	culture_bacterial	culture_bacterial	67370|Streptomyces ederensis	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610387-11U-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610387-11U-001	not specified	not applicable	not applicable	15410	Streptomyces ederensis	not specified	not specified	ISP-2
MSV000089742	P610388-11W-001.mzML	culture_bacterial	culture_bacterial	39478|Streptomyces laurentii	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610388-11W-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610388-11W-001	not specified	not applicable	not applicable	15422	Streptomyces laurentii	not specified	not specified	ISP-2
MSV000089742	P610389-11Y-001.mzML	culture_bacterial	culture_bacterial	66892|Streptomyces gardneri	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610389-11Y-001	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610389-11Y-001	not specified	not applicable	not applicable	12865	Streptomyces gardneri	not specified	not specified	ISP-2
MSV000089742	P610295-11C-002.mzML	culture_bacterial	culture_bacterial	45398|Streptomyces griseoviridis	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610295-11C-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610295-11C-002	not specified	not applicable	not applicable	12874	Streptomyces griseoviridis	not specified	not specified	ISP-2
MSV000089742	P610296-11E-002.mzML	culture_bacterial	culture_bacterial	68042|Streptomyces hygroscopicus subsp. Hygroscopicus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610296-11E-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610296-11E-002	not specified	not applicable	not applicable	16553	Streptomyces hygroscopicus subsp. Hygroscopicus	not specified	not specified	ISP-2
MSV000089742	P610297-11G-002.mzML	culture_bacterial	culture_bacterial	1945|Streptomyces jumonjinensis	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610297-11G-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610297-11G-002	not specified	not applicable	not applicable	14060	Streptomyces jumonjinensis	not specified	not specified	ISP-2
MSV000089742	P610298-11J-002.mzML	culture_bacterial	culture_bacterial	29306|Streptomyces griseoluteus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610298-11J-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610298-11J-002	not specified	not applicable	not applicable	13375	Streptomyces griseoluteus	not specified	not specified	ISP-2
MSV000089742	P610299-11L-002.mzML	culture_bacterial	culture_bacterial	1905|Streptomyces exfoliatus	2022	solid material, dried	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610299-11L-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610299-11L-002	not specified	not applicable	not applicable	13191	Streptomyces exfoliatus	not specified	not specified	ISP-2
MSV000089742	P610300-11N-002.mzML	culture_bacterial	culture_bacterial	1967|Streptomyces kanamyceticus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610300-11N-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610300-11N-002	not specified	not applicable	not applicable	13414	Streptomyces kanamyceticus	not specified	not specified	ISP-2
MSV000089742	P610301-11P-002.mzML	culture_bacterial	culture_bacterial	68228|Streptomyces lilacinus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610301-11P-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610301-11P-002	not specified	not applicable	not applicable	12884	Streptomyces lilacinus	not specified	not specified	ISP-2
MSV000089742	P610302-11R-002.mzML	culture_bacterial	culture_bacterial	1873719|Streptomyces hydrogenans	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610302-11R-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610302-11R-002	not specified	not applicable	not applicable	13475	Streptomyces hydrogenans	not specified	not specified	ISP-2
MSV000089742	P610303-11T-002.mzML	culture_bacterial	culture_bacterial	68194|Streptomyces durhamensis	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610303-11T-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610303-11T-002	not specified	not applicable	not applicable	13441	Streptomyces durhamensis	not specified	not specified	ISP-2
MSV000089742	P610304-11V-002.mzML	culture_bacterial	culture_bacterial	68214|Streptomyces griseochromogenes	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610304-11V-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610304-11V-002	not specified	not applicable	not applicable	13413	Streptomyces griseochromogenes	not specified	not specified	ISP-2
MSV000089742	P610305-11X-002.mzML	culture_bacterial	culture_bacterial	66888|Streptomyces flavotricini	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610305-11X-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610305-11X-002	not specified	not applicable	not applicable	12770	Streptomyces flavotricini	not specified	not specified	ISP-2
MSV000089742	P610306-11Z-002.mzML	culture_bacterial	culture_bacterial	66900|Streptomyces lanatus	2022	solid, solid phase extraction (C18)	acetonitrile (80%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	P610306-11Z-002	not specified	not specified	not specified	not specified	not specified	not specified	not specified	10/11/2021 - 10/13/2021	United States of America	not specified	not specified	not specified	not specified	MSV000089742_P610306-11Z-002	not specified	not applicable	not applicable	12787	Streptomyces lanatus	not specified	not specified	ISP-2
